FirstLayer_task_speed_factor_1,FirstLayer_task_speed_factor_2,FirstLayer_task_speed_factor_3,FirstLayer_task_speed_factor_4,FirstLayer_task_speed_factor_5,FirstLayer_task_speed_factor_6,FirstLayer_task_speed_factor_7,FirstLayer_task_share_factor_1,FirstLayer_task_share_factor_2,FirstLayer_task_share_factor_3,FirstLayer_task_share_factor_4,FirstLayer_task_share_factor_5,playerName,POSTU5,FirstLayer_arg_freq_factor_1,FirstLayer_arg_speed_factor_1,FirstLayer_arg_share_factor_1,FirstLayer_hotkey_freq_factor_1,FirstLayer_hotkey_speed_factor_1,FirstLayer_hotkey_share_factor_1,FirstLayer_dialogue_freq_factor_1,FirstLayer_dialogue_freq_factor_2,FirstLayer_dialogue_freq_factor_3,FirstLayer_dialogue_freq_factor_4,FirstLayer_dialogue_freq_factor_5,FirstLayer_dialogue_freq_factor_6,FirstLayer_dialogue_freq_factor_7,FirstLayer_dialogue_freq_factor_8,FirstLayer_dialogue_freq_factor_9,FirstLayer_dialogue_freq_factor_10,FirstLayer_dialogue_freq_factor_11,FirstLayer_dialogue_freq_factor_12,FirstLayer_dialogue_freq_factor_13,FirstLayer_dialogue_freq_factor_14,FirstLayer_dialogue_freq_factor_15,FirstLayer_dialogue_freq_factor_16,FirstLayer_dialogue_freq_factor_17,FirstLayer_dialogue_freq_factor_18,FirstLayer_dialogue_freq_factor_19,FirstLayer_dialogue_freq_factor_20,FirstLayer_dialogue_share_factor_1,FirstLayer_dialogue_share_factor_2,FirstLayer_dialogue_share_factor_3,FirstLayer_dialogue_share_factor_4,FirstLayer_dialogue_share_factor_5,FirstLayer_dialogue_share_factor_6,FirstLayer_dialogue_share_factor_7,FirstLayer_dialogue_share_factor_8,FirstLayer_dialogue_share_factor_9,FirstLayer_dialogue_share_factor_10,FirstLayer_dialogue_share_factor_11,FirstLayer_dialogue_share_factor_12,FirstLayer_dialogue_share_factor_13,FirstLayer_dialogue_share_factor_14,FirstLayer_dialogue_share_factor_15,FirstLayer_dialogue_share_factor_16,FirstLayer_dialogue_share_factor_17,FirstLayer_dialogue_speed_factor_1,FirstLayer_dialogue_speed_factor_2,FirstLayer_dialogue_speed_factor_3,FirstLayer_dialogue_speed_factor_4,FirstLayer_dialogue_speed_factor_5,FirstLayer_dialogue_speed_factor_6,FirstLayer_dialogue_speed_factor_7,FirstLayer_dialogue_speed_factor_8,FirstLayer_dialogue_speed_factor_9,FirstLayer_dialogue_speed_factor_10,FirstLayer_dialogue_speed_factor_11,FirstLayer_dialogue_speed_factor_12,FirstLayer_dialogue_speed_factor_13,FirstLayer_dialogue_speed_factor_14,FirstLayer_dialogue_speed_factor_15,FirstLayer_dialogue_speed_factor_16,FirstLayer_dialogue_speed_factor_17,FirstLayer_dialogue_speed_factor_18,FirstLayer_dialogue_speed_factor_19,FirstLayer_dialogue_speed_factor_20,FirstLayer_dialogue_speed_factor_21,SecondLayer_dialogue_inter_factor_1,SecondLayer_dialogue_inter_factor_2,SecondLayer_dialogue_inter_factor_3,SecondLayer_dialogue_inter_factor_4,SecondLayer_dialogue_inter_factor_5,SecondLayer_dialogue_inter_factor_6,SecondLayer_dialogue_inter_factor_7,SecondLayer_dialogue_inter_factor_8,SecondLayer_dialogue_inter_factor_9,SecondLayer_dialogue_inter_factor_10,SecondLayer_dialogue_inter_factor_11,SecondLayer_dialogue_inter_factor_12,SecondLayer_dialogue_inter_factor_13,FirstLayer_behaviorType_freq_factor_1,FirstLayer_behaviorType_freq_factor_2,FirstLayer_behaviorType_share_factor_1,FirstLayer_behaviorType_share_factor_2,FirstLayer_behaviorType_share_factor_3,FirstLayer_behaviorType_speed_factor_1,FirstLayer_behaviorType_speed_factor_2,FirstLayer_behaviorType_speed_factor_3,FirstLayer_map_share_size_factor_1,FirstLayer_map_share_duration_factor_1,FirstLayer_map_duration_factor_1,FirstLayer_map_share_size_factor_2,FirstLayer_itemInter_freq_factor_1,FirstLayer_itemInter_freq_factor_2,FirstLayer_itemInter_freq_factor_3,FirstLayer_itemInter_freq_factor_4,FirstLayer_itemInter_freq_factor_5,FirstLayer_itemInter_speed_factor_1,FirstLayer_itemInter_speed_factor_2,FirstLayer_itemInter_speed_factor_3,FirstLayer_itemInter_speed_factor_4,FirstLayer_itemInter_share_factor_1,FirstLayer_itemInter_share_factor_2,FirstLayer_tool_freq_factor_1,FirstLayer_tool_freq_factor_2,FirstLayer_tool_speed_factor_1,FirstLayer_tool_speed_factor_2,convinceBillScore,firstSetUpScore,secondSetUpScore,thirdSetUpScore,forthSetUpScore,PREU5,ThirdLayer_inter_factor_1,ThirdLayer_inter_factor_2,ThirdLayer_inter_factor_3,ThirdLayer_inter_factor_4,ThirdLayer_inter_factor_5,ThirdLayer_inter_factor_6,ThirdLayer_inter_factor_7,ThirdLayer_inter_factor_8,ThirdLayer_inter_factor_9,ThirdLayer_inter_factor_10,ThirdLayer_inter_factor_11,ThirdLayer_inter_factor_12,ThirdLayer_inter_factor_13,ThirdLayer_inter_factor_14,ThirdLayer_inter_factor_15,ThirdLayer_inter_factor_16,ThirdLayer_inter_factor_17,ThirdLayer_inter_factor_18,ThirdLayer_inter_factor_19,ThirdLayer_inter_factor_20,ThirdLayer_inter_factor_21,ThirdLayer_inter_factor_22,SecondLayer_task_inter_factor_1,SecondLayer_task_inter_factor_2,SecondLayer_task_inter_factor_3,SecondLayer_arg_inter_factor_1,SecondLayer_hotkey_inter_factor_1,SecondLayer_behaviorType_inter_factor_1,SecondLayer_behaviorType_inter_factor_2,SecondLayer_mapExp_inter_factor_1,SecondLayer_tool_inter_factor_1,SecondLayer_tool_inter_factor_2,SecondLayer_dialogue_inter_factor_14,SecondLayer_dialogue_inter_factor_15,SecondLayer_dialogue_inter_factor_16,SecondLayer_dialogue_inter_factor_17,SecondLayer_task_inter_factor_4,SecondLayer_item_inter_factor_1,SecondLayer_item_inter_factor_2,SecondLayer_item_inter_factor_3,SecondLayer_item_inter_factor_4
0.086375879,-0.036607101,0.039286867,0.017429029,-0.042387141,-0.119838349,-0.074441196,0.03114581,-0.062854865,-0.037578491,0.006904448,-0.082013078,95,High,-1.736066837,-1.186447447,0,-0.012992271,-0.005597885,0.048402734,3.024037482,-1.729112034,-0.943186058,0.567784399,-0.56586095,-0.971608278,0.112450686,-0.384620615,0.272149887,-1.147406058,-0.373656458,0.26920904,0.400752095,0.671187932,0.045403672,-0.522264907,-0.135777238,0.63526973,-0.653872411,0.366331265,0.265051648,-0.621850175,-0.305922959,-4.977689511,-0.113651552,-1.31076729,-0.863785608,-0.535828126,-2.153021557,0.636502568,-0.487693782,-0.672033842,0.059976192,0.324535642,1.049888098,-0.294899206,-1.462232878,1.116400001,-0.10132848,0.196794828,-0.779024807,-0.507935874,-0.289858963,-0.08621289,-0.639694908,-0.649780072,0.281560314,0.200193194,-0.347259652,-1.340807997,0.062706597,-0.890243411,-0.139725402,0.207600641,-0.233479127,0.778308407,-0.222856143,-0.77877689,0.65859691,-0.193430161,0.038701235,0.04357042,0.914429347,0.47444278,0.222043122,0.183820055,0.393470552,0.690725457,0.025395361,-0.183860169,-0.187037421,-0.253542288,-0.122921694,-0.431122102,-0.771730958,0.335559027,0.019565387,-0.158111067,0.164187724,Small,Large,Small,Large,-3.599833777,5.723268986,0.13019326,0.717474791,0.36676539,-0.247288508,0.601163028,0.561002604,-1.167469034,0.046911777,-0.667968893,-3.289974261,5.718665277,0.861061566,-0.350417801,High,High,High,High,High,High,-1.26498178,-1.673563116,-1.174421191,3.259865844,-1.183520281,-2.230690959,1.791729353,2.73246014,0.602360194,5.091699279,-0.600354542,0.339488751,-2.382726881,-2.332920594,-0.381229223,1.802990737,-6.000936136,0.534661357,-2.019770677,-1.326683528,-0.619504831,-1.597419207,0.649392545,-2.101411673,-1.917446742,-2.481165617,1.863767351,-0.013578277,-0.48382587,-2.455746067,1.143386002,-0.213786163,1.851380906,1.670785803,0.63132737,0.583863081,3.62102197,-1.005123239,-1.999800934,0.334806128,0.457954125
-0.02563633,0.006756152,0.009751152,0.002521728,-0.041471973,-0.010065851,-0.052647913,-0.072911031,0.095787096,-0.058248921,0.002612441,0.029423627,96,High,1.280687703,4.85259599,0,-0.018461216,-0.017199352,-0.001593772,1.471664024,0.272085805,-0.797769627,0.69177407,-1.186764672,1.655991319,0.800842486,-1.628805626,1.277912615,1.747306147,-1.01447376,0.413984886,0.666736217,0.015219396,0.256718518,0.044447242,-0.857132684,-0.587014591,-1.676547428,1.400790547,2.158805443,0.2047612,-0.914974231,-3.245781796,-0.294371449,-1.333235807,-0.78729725,1.351802898,-1.080386632,-0.442050113,-1.036893627,-1.708963604,2.579115639,1.217071556,1.075377814,-0.512627127,1.772581068,1.326363188,0.899135926,0.975841426,-2.646049267,-0.754314499,-0.254500622,-0.274856619,1.09640708,1.75750355,-1.098992856,-0.319100394,0.47428639,-1.498264717,0.040547944,-0.674962566,0.412971944,0.232960057,0.45249258,0.263483536,0.125603009,0.578846624,-0.546026429,0.630982859,-0.878775528,0.091265967,-0.566406243,-0.23386171,-0.124459487,0.122383492,-1.14193145,-1.218641521,0.461110869,-0.316178583,-0.227211075,-0.405475076,-0.464154777,-0.191864376,0.349475339,-0.441749582,0.357977978,0.322301151,0.030410785,Large,Large,Small,Large,-1.436724194,5.776247375,0.353933168,-0.73784218,0.462035119,-1.406459974,-0.64422629,1.491656756,-0.140946735,1.106812158,0.465379203,0.646572242,-0.832188853,0.147944841,-0.687784792,Low,Low,High,High,High,Low,-0.557173968,0.305543426,-1.197499425,1.03804752,-1.152900898,1.955343487,-0.12259605,1.271087865,1.846654423,-1.790482174,-0.602895798,1.17593261,-0.499834909,0.833920608,-1.720833458,-3.380673728,3.016017973,0.016413085,0.913004942,-0.475352234,-2.687093698,-1.40654808,-1.271096361,1.562521548,0.239851902,0.645974351,-0.753423952,-0.767175915,2.379057048,1.205181986,0.396775705,-2.674085678,0.062396573,-0.048789993,-0.640715393,0.454959249,-0.79582433,1.066638571,1.216250064,-0.869335496,0.050747482
-0.099308314,0.059919057,-0.014926721,0.102380739,-0.012318495,0.031279868,-0.049436389,0.07031092,0.084345621,-0.056608139,0.016256348,0.015794591,97,Low,0,-2.83288269,0.482558365,0.083648802,0.25349561,-0.150787674,2.160615946,-0.201968599,3.226999328,-1.170884252,-1.801868904,0.586309118,-1.638351089,0.349978009,-0.639524096,0.636848139,0.089689357,0.792954022,1.554051024,0.832238193,1.411113474,0.730202337,0.331193357,0.768860693,-0.219045219,-0.297887163,0.784260091,0.433047864,0.093330086,-1.92686291,0.051997894,2.270538353,2.359744701,5.37947834,1.312620087,1.610616398,-1.65761168,-1.778238309,-0.178165158,1.773119229,-1.162209067,0.250946696,-1.177868787,1.448368104,-1.01223479,0.997982452,0.711885968,-0.46749489,0.516806511,-0.453729752,0.683071867,-1.937801001,0.421528515,1.800285101,1.633772598,-2.46391714,0.728365791,-0.84637251,0.441114537,0.876275591,0.944574175,-0.798642312,0.25399466,-0.831694803,-0.032083871,-0.002785456,-0.196961697,-0.00463429,0.026342375,0.95784479,0.944459029,0.552951127,0.130245158,-0.914229991,0.676555037,-0.941112558,0.862618317,-0.535395631,0.630877785,-0.58553941,-0.051772494,0.264478355,-0.147560861,0.005335623,-0.004726154,Large,Small,Small,Small,5.438604982,1.135728457,0.725099634,-3.275698738,-0.900106176,-2.763679441,-1.910852428,1.803883161,0.743896048,3.718668807,3.52744378,-0.96122291,1.128332986,1.539981945,1.333496383,High,High,High,High,High,High,0.299600774,-1.906627757,0.824667364,0.593618546,-1.68497331,1.035903681,0.390583421,-0.194689455,-0.127364645,-1.96013933,1.990230781,-0.743180559,0.646716512,0.347814398,1.527674075,1.069693439,1.303916729,-1.415751016,1.146494625,0.503037816,0.669097664,-0.533124355,1.259189006,2.253299499,0.543684073,-0.34381428,0.510375489,-0.121563893,2.612072124,0.823692826,1.141447986,-0.195676206,0.35314478,0.919144763,-0.82938897,-0.204332681,-0.831474086,-2.303492508,1.536339347,0.184997078,2.268776652
0.026707033,-0.007152019,-0.031163832,0.043165725,-0.190538596,-0.01488737,0.016868192,-0.051880146,-0.000114859,-0.039542366,-0.036354245,0.110450019,98,High,0,-0.357018931,-1.714902743,-0.012002821,-0.018367465,-0.017912765,1.814336687,-1.570247327,-0.548367429,-0.160396409,0.268286781,-0.580927877,0.558862267,-1.185947139,0.680648603,1.336755277,-1.269296115,-0.442141981,-0.249618239,-0.776367713,-0.129264933,0.198254158,-0.435529584,-0.019302846,0.189651087,-0.014450578,-0.155373236,0.265803526,0.25115301,-7.193960113,0.412529519,-1.670800271,-0.328904425,0.206943081,0.506715162,-1.487892298,1.220528981,-0.270506122,0.079646825,0.635093139,0.805613455,-0.673233238,0.865660111,-0.02815705,-0.934348073,-0.181480797,1.14449579,-0.346508603,-0.909400207,-0.824880757,-0.202631647,0.111493167,1.028879818,-1.522721328,1.147632579,0.53271152,-0.338769298,-0.658238572,0.497732673,0.712623823,0.698113865,-0.338170685,-0.851764091,0.958856023,-0.043039976,0.143164001,0.27435961,-0.276983226,-0.44381358,0.175316334,-0.043444558,-0.563688661,-0.419149829,0.272999968,-0.145077551,0.440692051,0.612667398,0.572114353,-0.475894266,-0.086682053,-0.520220239,0.324730981,0.005055166,-0.129838215,0.031352614,Small,Small,Small,Large,-3.721367934,4.814299057,0.000718176,-0.357622941,0.825925739,-0.423187467,0.574468557,1.119515562,0.129380574,-0.735044963,-0.434850409,0.313893477,0.464820544,-0.001277093,-0.287309266,High,High,High,High,High,High,-0.553843041,-0.258846054,-2.463960165,0.903075357,0.284234067,0.753144668,-0.991995785,-0.670853724,1.048324291,-0.12341588,-0.862809401,1.312283938,1.134549286,0.403686627,-2.054706298,0.190300118,-0.300260544,-1.098121969,0.783722887,0.51443317,0.313217572,-0.300850236,-0.771648592,0.079535943,-1.30709322,0.381949782,0.290216716,-0.664609548,0.299262974,1.330779197,-0.702498804,0.36122454,-0.478811395,-0.566794905,0.046504192,-0.219643886,-0.796187415,-0.310801291,0.832859443,-0.443100547,-0.17318173
-0.046961989,-0.03244004,0.005826517,-0.045103901,-0.022301844,-0.005441062,-0.118972101,0.036984895,-0.043674113,-0.009308328,-0.00866444,-0.00782414,99,High,-4.116784637,0,2.724270102,-0.022468023,-0.013089614,-0.011156475,2.76296357,-0.025748932,2.568196758,1.16778512,-0.017191337,0.175638333,-0.665423721,-0.08606704,-0.618217439,-0.319128468,0.621039881,0.461794193,0.553487071,-0.79229226,-1.140197453,1.581990726,-0.716733127,-0.661151619,-0.257966555,0.178927785,-0.572115535,-1.016708614,0.757749275,-3.754828307,0.064184632,0.334581768,1.548596424,-0.842291573,-0.946295036,-0.054490324,-0.138371778,-0.762567461,1.073356983,-0.558122406,0.59071179,2.906753065,1.086349484,-0.847273016,0.491707439,-0.212661442,-0.574653423,-0.683737502,-0.306404882,-1.018870153,-0.110566333,-0.436103584,-1.040153226,0.754247559,-0.554233333,-0.387811938,-0.873810434,-0.624386281,1.792192245,-0.523607371,-0.550537555,-0.228584475,0.359110744,0.371922107,0.607546935,0.121344998,-1.110836591,-0.818108273,0.730006183,0.185058865,-0.302672368,-0.385183335,0.554132086,0.285155701,0.661095867,0.026172981,-0.395067153,-0.748804372,-0.39849786,0.403817781,0.129662056,0.039602348,0.117576277,-0.076673004,0.162704349,Small,Small,Small,Small,1.656496484,2.609185825,0.403932485,-1.552133389,0.977824048,-2.764049268,0.391766422,0.172020575,-1.457637483,1.179122784,-2.430860288,0.979251006,-1.10176987,-1.095003071,-0.22659947,High,High,High,High,High,Low,-0.005460646,0.033430923,1.901187024,-1.155587108,0.188013024,-0.514751854,-0.044689437,1.53781765,1.289113871,-0.64080426,-0.12194448,-1.046222232,-2.412228893,-1.578948117,2.212681844,0.594158643,0.058544235,-0.355653078,-1.616994847,-1.786967924,0.709885605,2.029987969,-0.454119764,-0.253281288,2.413559167,1.302735438,-0.384256714,-0.19717996,-1.928659195,-1.152211504,-1.688453262,-0.309439412,0.470185284,-0.277715037,0.204601493,2.757261621,0.270140542,-1.207183804,-0.895683938,1.734140255,0.194749583
-0.074227776,0.00803942,-0.003902152,0.003277258,-0.005078719,0.002054135,-0.002913852,-0.084673123,-0.008222394,-0.009906736,0.012900044,-0.004946032,100,Low,1.764486491,0,-3.438959706,-0.023273893,-0.017185885,-0.01356011,1.706851361,-2.051954116,-1.379626681,-0.51763371,0.086065189,-0.222663523,-0.684754623,0.101740397,-0.485252119,-0.083792953,0.106829823,-0.088341885,-0.358379563,-0.063676632,-0.145520577,0.473946254,-0.456780179,0.071212797,-0.039781016,-0.062744647,-0.150355957,0.403015672,-0.190387042,-3.829065472,0.169217484,-1.84944827,-0.83652838,-0.751591499,-0.153979873,0.188606743,-0.939296056,-0.38804483,1.606884684,-0.646280787,0.792700096,0.978952902,-0.761690219,-0.449693928,0.07540581,0.69112947,1.838884878,0.040473363,0.419836,-0.227744564,-0.098793131,0.53782918,0.547456456,-0.472185588,-0.850512893,-0.014363411,-0.207588526,-1.19978281,-0.330055692,0.760998109,0.971257003,0.050024471,0.098275296,-0.142976223,-0.023709617,-0.433434208,-0.425100745,0.907526267,-0.03317387,0.371308895,0.346221404,0.530401453,0.13406761,0.476051438,-0.118561841,0.678191208,-0.219554805,0.165863043,0.15586221,0.541930511,-0.472086712,-0.112713663,0.48719045,0.317742731,-0.067789571,Small,Small,Large,Small,-2.896630797,4.217499094,-0.096792527,1.196844956,-0.868485298,0.199222493,1.287202571,-0.072703755,2.013445184,1.193011219,-1.396537394,0.979251006,-1.10176987,-1.207833664,-0.063623791,High,Low,High,High,High,Low,0.530011632,2.106988387,-1.75590104,-0.484995036,-0.340037511,1.41629172,-0.23201017,-1.196019384,0.227461867,-3.554827685,-0.844831695,0.291608491,1.257894897,1.476965673,-1.643484517,-0.672429586,3.39450262,0.896552223,0.828780219,1.543606414,0.343764383,-0.213652666,-0.587088863,2.021614995,1.786821274,-1.789841956,-0.927344266,-0.572289955,0.011117891,2.699639931,-0.454525186,-1.286358643,-1.348930045,-2.461730342,-0.163046088,-1.001042857,-2.346111405,1.577504943,1.171591667,0.51538177,0.385123864
-0.026771008,-0.005581362,0.050955434,0.010801177,0.001211017,0.020628581,-0.003170356,-0.044693634,-0.020421811,-0.021842364,-0.007008501,-0.024162949,101,High,-2.207967823,-1.404696754,0,-0.009169113,-0.02574583,-0.023918501,2.868595449,0.889996106,0.248447204,1.254202288,0.25294776,0.845202535,1.045306151,1.704815345,2.190581941,0.259061086,0.764441972,0.751157891,0.227804635,1.492141476,1.081658786,0.445395384,-1.202207519,1.594266906,0.783125725,0.513478599,0.432910625,-1.408374035,-0.214199737,2.410007529,-1.371127171,0.784726659,-0.297580118,-0.24579762,-0.065000711,1.309134391,-0.540520704,-0.877158675,0.233550598,-0.814547117,-0.136864338,0.409278963,0.829244984,0.731872677,0.729240201,-0.249264996,-1.27642953,-0.064056944,1.270429637,-0.005591369,0.016458202,0.091276506,0.719662333,-0.9279712,-0.050631432,0.704628382,0.925823842,0.264318684,0.3735316,0.435476996,-0.145576216,0.115287888,0.237070259,-0.968095067,-0.138453042,0.049947352,-0.358125642,-0.162789138,-0.087026357,-1.262598925,-0.232981657,0.525408966,0.372007786,-0.921104841,0.323019908,0.161687498,0.252408429,0.923706307,-0.114044509,0.143046371,0.186193877,0.039895835,0.088717122,-0.097197812,0.002960642,Small,Small,Small,Small,6.626481594,0.478772603,0.542225752,0.198082831,-0.429563881,-2.642793698,-0.396982667,1.698935566,-1.18633357,-0.227568394,-1.240388695,0.979251006,-0.034396651,-1.187726867,-0.152268295,High,High,High,High,High,High,0.568627971,-0.694766531,1.810876597,-1.26044373,-0.1821792,-1.217706002,2.773863834,1.811605297,-0.362119819,0.379887107,-0.281881506,-0.488542592,-0.773515867,-1.256401872,-0.440431214,0.793528084,-1.521205314,1.464222095,-0.509698291,0.447078366,-0.521234292,-0.506235311,-0.0718179,0.415082394,-0.429931675,0.13375102,0.286609429,1.007531435,-1.133101415,-0.835330593,0.129902677,0.875306742,0.404613843,0.166741087,-0.173209449,1.597686239,0.594257648,-1.095580836,-0.594112307,-0.876997122,-0.935951241
-0.065727317,0.128956226,0.096135477,0.014975478,-0.046446417,-0.024532584,0.013435538,0.096767194,-0.013765766,0.103203274,-0.038345367,-0.012804838,102,High,0,-0.930212412,-2.122753149,0.00517709,0.03173017,0.034412631,2.606128871,3.998530081,-0.234252059,-0.987091917,-2.627078737,2.019959344,0.321010341,-1.171595044,1.514346074,-3.095640161,-1.00076916,0.02246926,-0.362572246,-2.995642839,-0.835029236,1.269062954,1.353825331,-0.999562697,-0.600495984,0.085000631,-0.18486654,-1.283839829,-1.800643501,-4.074395625,0.956355825,-2.188658753,-0.647175118,0.620390111,-0.849094366,-0.719253816,-1.450847052,0.126762244,0.449616792,0.726670521,0.757902362,0.298205937,0.980588463,-1.260758592,-1.004380479,-0.140718356,-0.925512946,0.757813546,1.317146597,-0.111044278,-2.284193596,0.959015387,-1.033498008,0.712506109,-1.369391044,-0.994515871,0.640936101,-0.452980724,0.333304028,1.431506389,0.952829246,0.806168401,-0.057215353,-0.383502821,-0.307364375,0.016931136,-0.191500893,0.677878789,0.599479193,0.043539157,0.040294416,0.900095576,-0.966555893,-0.542502128,0.088599594,-0.503262611,-0.039891787,0.160836692,0.655773234,-0.257873738,-0.407103947,-0.081705765,-0.547462927,-0.034678868,0.196665336,Large,Large,Small,Small,11.28166359,-1.528866116,0.266338298,-3.028632911,-4.020639604,2.88255573,-4.294974081,1.405808151,-2.993848314,0.001385436,0.435460529,0.979251006,-7.003018934,0.299107898,1.01029574,High,High,High,Low,High,High,1.76378543,-0.58208856,-0.790073694,-1.758014125,-2.856511734,-1.578976136,-0.298296819,1.639293838,0.000968458,6.125106253,0.444229776,-2.086805043,-3.206992925,-2.240517687,1.922441869,1.625322181,-5.98646631,1.035522295,-0.963668564,-2.491434365,-0.664159028,-1.073923408,0.003706938,-1.697353711,-0.993120853,0.947317793,1.976692066,2.517310243,-0.286076263,-0.804198442,-1.055311954,-0.839870055,0.145277744,2.894365866,-1.384262495,0.341370259,2.82188476,-2.885573141,-1.692115728,3.040242394,-0.299517258
0.031095701,0.001835144,0.024700293,0.091154497,0.024577632,0.018766486,-0.003864705,-0.080454847,-0.06219882,0.141128755,-0.00488137,-0.011117078,103,High,0,0.511119828,3.429669815,-0.021499356,-0.012383998,-0.009351315,2.973703869,0.708376732,-2.027278182,-0.462160638,-1.117486864,0.609515019,-0.214586019,-0.503187614,0.276550802,-0.875702476,-0.084147808,0.725068484,-0.148656253,-0.005434859,0.028432125,-0.19031631,-0.488143147,0.408061505,0.362304237,-0.935649426,0.428155109,1.193972958,-0.075128256,0.79197545,-2.409234136,-0.295587405,-1.596267515,0.755980044,0.563699577,-0.565773979,1.536407452,-0.075715807,0.540388634,0.78015676,0.460061095,-1.216699839,-0.734996444,-1.615373243,-2.242761387,-0.099844131,-0.564583613,-1.835750733,-0.516712113,-0.104205877,-1.001062538,-0.873056611,-0.362831865,-0.338048453,-0.497508075,0.583705277,-0.335861664,1.682754474,0.937897841,-0.295689892,-1.284364337,0.312380203,0.945700618,0.263044693,-0.958563237,-0.586000942,-0.202284617,0.951849378,-0.290904505,0.470867809,-0.620469184,-0.264361587,-0.148304995,-0.373370515,0.092190104,0.83104348,0.157373828,0.939209566,-0.168303003,0.097863244,0.081794826,-0.016017482,0.095000407,0.007811511,-0.011397461,Small,Large,Small,Small,7.398658018,1.395038105,0.587498859,4.08309502,1.731674673,5.167543194,7.195698019,1.569623414,3.900907027,-0.871535488,1.135613628,0.979251006,-1.437767272,-1.207833664,-0.063623791,High,High,High,High,High,Low,-0.729670652,2.2011668,0.339642817,-0.9549678,0.216031819,0.194225467,-0.001278784,-0.603003306,-0.015041484,0.570004579,-0.249040456,0.468677202,0.606785571,-2.686986308,-1.17748115,0.316794137,-1.01447174,0.589648367,-0.892800045,-0.496204212,-0.168588189,-0.193126628,0.182361598,-0.042367681,-0.842583446,0.96431239,2.328686222,0.814408453,1.278833805,-1.571381788,-1.020630731,-0.005272407,1.024259543,1.052794617,0.470193255,1.581165572,0.706729797,0.213021122,-0.250694458,-1.435313238,-1.424244681
0.05138871,-0.028124174,0.010477586,0.008692591,-0.02329251,-0.039887098,-0.034548362,-0.05440206,0.041389514,0.180085845,0.068384449,0.040508659,104,High,0,-1.046083076,-2.075096036,-0.018273869,-0.005183993,0.043504078,1.982072164,-1.132461221,-1.131065327,0.382174271,1.991759432,0.156685247,-0.840021235,-0.208658262,-0.316242084,-0.174974326,-0.449147301,1.379718398,0.011737472,-1.065796836,0.867845277,-0.841944738,0.980880607,-0.318812747,-0.582020405,-0.199734417,0.112156517,0.30367445,0.492811597,-5.702726072,0.883520681,-1.559072807,-0.968112022,-1.147020925,0.238943155,-0.209354456,-0.929673219,1.781730006,-0.651449227,-0.297948111,0.171092737,-0.779411955,1.022503951,0.222733885,0.045651473,0.189879512,-0.326424279,-0.272865233,0.621664226,0.655039778,-0.63326815,-1.105486902,-0.513556978,0.265861482,-1.352613222,0.140925523,0.956783808,-0.528740554,0.342105783,0.251779107,0.3087269,-0.78151826,-0.58693602,0.031447015,0.651646053,0.481183129,0.041329569,-0.576487843,-0.490703573,-0.116578214,0.145811043,0.236779357,-0.251951334,-0.356405864,0.326204982,-0.468840343,0.160292416,-0.710798311,0.360644966,-0.222352116,-0.307779282,-0.086016181,0.24422151,-0.024689762,0.451030355,Small,Small,Small,Large,-1.33456513,4.546294923,0.310683505,0.338506571,1.614852594,-2.277657598,-1.331191642,-0.866547475,1.109391704,-3.415762279,0.33398747,-2.957295497,4.314896562,2.879641773,-0.06794478,High,High,High,High,High,High,-1.102099207,0.003160696,-2.516164908,2.783948627,0.930757696,3.45400423,-1.022353459,-1.990140092,0.343570498,-2.347607908,-0.921170867,0.23284518,0.352827124,1.343099449,-1.873325439,0.251265107,3.521926825,1.134174968,1.98928485,1.001306692,-0.204991299,0.238054939,-0.147089892,1.526064597,0.379984463,1.171040982,-0.882877124,-0.438623738,0.144646465,2.403626531,-0.100003915,-1.411864054,-0.438808976,-0.9981986,-0.164807952,-1.718586915,-1.461309752,1.039091221,1.917536751,-1.486862426,-0.766707766
