SecondLayer_behaviorType_factor_1,FirstLayer_itemInter_share_factor_1,FirstLayer_tool_speed_factor_2,FirstLayer_itemInter_freq_factor_14,SecondLayer_tool_inter_factor_3,FirstLayer_itemInter_freq_factor_5,ThirdLayer_inter_factor_10,SecondLayer_task_inter_factor_1,FirstLayer_dialogue_freq_factor_3,SecondLayer_tool_inter_factor_2,FirstLayer_tool_share_factor_1,SecondLayer_task_inter_factor_2,FirstLayer_arg_speed_factor_3,FirstLayer_itemInter_freq_factor_9,FirstLayer_dialogue_freq_factor_1,FirstLayer_itemInter_speed_factor_11,FirstLayer_tool_freq_factor_2,FirstLayer_itemInter_speed_factor_10,FirstLayer_tool_speed_factor_1,ThirdLayer_inter_factor_7,FirstLayer_hotkey_share_factor_1,FirstLayer_dialogue_speed_factor_6,FirstLayer_itemInter_freq_factor_1,SecondLayer_Item_inter_factor_4,plantScore,upstreamArgScore,ThirdLayer_inter_factor_16,FirstLayer_itemInter_speed_factor_2,FirstLayer_behaviorType_freq_factor_2,ThirdLayer_inter_factor_9,FirstLayer_hotkey_freq_factor_1,FirstLayer_itemInter_speed_factor_1,SecondLayer_behaviorType_factor_2,crateDeliveryScore,FirstLayer_dialogue_speed_factor_9,SecondLayer_task_inter_factor_3,SecondLayer_arg_inter_factor_4,FirstLayer_dialogue_speed_factor_2,ThirdLayer_inter_factor_17,FirstLayer_itemInter_freq_factor_3,FirstLayer_itemInter_speed_factor_3,FirstLayer_behaviorType_speed_factor_1,SecondLayer_hotkey_inter_factor_2,PREU3,ThirdLayer_inter_factor_5,playerName,POSTU3
0.608332608,1.231606884,-4.8463435,0.426871947,0.562142254,-4.497793083,-0.846313679,-1.405923803,0.18182947,2.16853583,0.681273321,-2.589124049,0,-0.419383878,-0.233590233,1.013621471,0.472531244,1.793854573,4.5704417,-1.085826148,1.9145412,-1.918570452,1.521381081,-0.455233348,-1.32022902,-2.518708725,1.138296573,1.942307293,-0.119910891,-0.232785725,-9.75471,2.291109404,-0.093062004,0.143174598,0,1.217805203,0.04763471,0.110550437,0.687460601,-0.304477779,0.445667616,-1.653476453,0.208219858,Low,1.167929445,133,High
-0.751332573,-2.366034992,4.7715373,1.409357804,-0.500591486,-0.625726303,-1.346037433,0.988426269,0.034124432,1.362897766,-0.699195119,2.543011137,0,1.425559578,0.968327385,0.238707813,1.242309802,1.38808908,-8.053474,0.785661405,2.593966,-1.720668306,-1.979123989,0.035259573,-0.777444549,-0.701521259,0.025092539,0.93070122,-0.154757856,-0.014715164,-1.3965764,-1.728318082,0.502076679,0.408604981,0,1.601385076,0.471652599,0.023117778,0.668812929,0.297563395,0.031373,-2.235512832,-0.130605805,High,0.242136317,134,High
-0.191891928,1.760512941,4.154563,-0.48500759,-0.660037192,0.342791726,-0.875822525,0.414788615,0.27220316,0.883274886,-0.317408488,-2.052013005,-1.745792467,0.609044136,-0.27665114,-0.297524742,0.122241547,3.003321193,-2.1751873,0.278187051,50.566296,0,0.19851157,-0.764274232,1.726825689,0.812789042,-0.922260734,0.311191945,0.105867137,0.713146605,-22.733442,-0.513731902,0.222910559,-0.842222798,-1.124252728,-0.540264681,-1.085990537,-0.169232362,0.731853303,0.971965058,-0.927799236,0.64618878,1.95955269,High,0.992884847,135,High
-0.174557103,5.438237623,-5.5120587,-0.294524646,0.574073059,-3.69730257,-3.771269474,0.7261198,-0.052049374,1.973105609,-1.566392112,-3.349112199,0,-6.405640022,-0.130040952,-0.669100037,-2.879066818,-3.979664443,8.032434,0.49569456,12.832927,-4.74516478,1.686213664,0.120795174,-2.066224779,-1.806184918,4.417518484,-2.74520408,2.216143917,0.719691698,1.9261659,3.917407619,0.532123711,-0.695577516,0,-3.440751302,-0.321790889,0.092566072,-1.648699736,-2.680353465,-0.03610842,2.240212097,2.030056913,Low,-3.140955698,136,High
0.344264175,0.879317166,5.634099,0.566944554,0.696366744,-0.591862516,-0.961816731,0.033616492,0.047663327,-2.268566423,0.566040804,-4.207573521,0,-4.069699363,-0.471264296,-3.23024605,-0.109654356,-1.667492014,1.1829082,-1.774730592,4.912041,-3.562031564,-0.164093753,0.135191686,0.142422905,-0.960534235,0.201446136,-0.413875841,-0.358611507,-0.497159643,-0.96486294,0.23799187,1.967839178,0.610990929,-0.967311389,1.033551461,0.489027262,-0.13515316,-0.216974099,0.431237391,-1.05570301,0.684804001,-0.37202374,Low,-1.01642292,137,Low
0.659753147,-1.278809205,-1.3799088,-0.17377178,1.64545501,0.427682576,0.170024511,-0.73336846,-0.454463845,0.457004007,-0.504819168,-1.056794433,0,-0.085520457,-0.231521124,-1.185333457,-0.565940907,0.103309342,1.0389249,-0.596161868,-3.2738388,0,-0.916091305,2.789472537,-0.884301969,-0.960534235,0.786942396,0.152263787,-1.251117533,1.009128934,-1.8095677,-1.240507503,1.066180156,-1.145449541,-1.265947017,1.80125832,0.645706097,0.291561016,-0.444646637,2.311691169,0.638518165,-0.709550443,-1.328258756,High,0.342403904,138,Low
-1.58071438,3.800309554,2.843682,-0.37815824,-0.743383051,2.414257901,-0.231272476,-2.782262796,0.127423424,-2.757904051,-0.716710145,0.998225496,0,-0.471253111,-0.468909752,2.476427219,-4.306305321,3.199679691,1.0003585,3.184990337,0.58390903,-1.523539758,-0.142686718,-0.80000807,0.348317304,-6.861225555,1.505251414,0.662713394,-0.229976147,-0.674432162,-9.499516,4.478954881,0.472990047,2.968021276,0.912547701,-1.253121243,2.035784135,0.154364279,1.42497728,1.841671112,2.359697949,-0.314400831,1.981411128,Low,-0.031825109,139,High
0.107841184,-0.040460017,-9.121044,0.382279501,0.034264569,0.807655262,1.087336256,-0.411432908,0.018515326,-1.299789205,-0.24058681,2.83122099,0,0.329857938,0.954155636,0.200281551,1.229228223,0.542831103,-6.819267,1.06273296,5.4898176,1.259751209,-1.29253448,0.307059313,-0.413427388,1.079788258,0.702449624,0.718105657,-0.424652672,0.102293868,7.0067153,-1.043587059,-1.007703712,-0.726958098,0,1.230031735,-1.355574903,0.014794182,0.034670508,-1.010071804,0.190131454,-1.51583369,1.362082872,Low,0.423870633,140,High
0.331183883,-2.24365699,1.9819895,1.348951303,-1.942542149,-0.989901277,-0.376907808,0.73605453,0.046187926,2.006797301,-1.424357542,1.721453718,0,1.864764212,0.96582254,0.169606331,-0.409975795,1.126215442,1.2709361,0.544312846,-12.193697,0,-0.692578481,0.16679179,-0.775391884,-0.345259356,1.012013917,0.066738579,-0.630064308,0.711674476,-7.0239367,-1.321289156,-0.345309075,-0.645384896,-0.742174358,1.493275464,0.798621597,0.018570947,0.344116254,0.347382083,-0.011503761,-1.890285756,-0.130971197,High,0.793704861,141,High
-0.12559501,-0.863933903,4.063614,-0.002993272,-0.167192867,2.188292802,-0.348178296,0.727864077,-0.369925586,-0.570737729,1.067703466,-1.659033671,0,2.926550063,-0.205217079,-0.91658263,-1.612759102,1.260678272,-4.64515,-0.091250995,-0.7863627,1.946948839,2.020883005,-0.384836844,-3.341711837,2.333908277,3.350798365,0.984558398,0.280541667,-1.377711795,-7.5557866,-2.00180222,0.118635798,0.84850492,0,-1.267786577,0.396940611,-0.182079616,1.278919259,1.48192596,-0.632769517,2.024937426,-1.611366694,Low,1.376774589,142,High
0.432167624,0.311305538,-2.7817187,-0.257942935,-0.482277402,-2.576873868,0.994278335,1.032780337,-0.434533996,0.614570949,0.911738354,-5.541907927,0,-0.812995917,-0.45045076,-0.198604064,-0.455351905,-0.075989212,-2.733856,-0.158636798,0.42527443,0.550681385,1.143130344,-0.511293073,-0.893947107,1.525312849,0.018790259,-0.192475203,1.378271148,-0.315023864,-4.880346,2.441530911,-1.348550739,-0.62408664,0,-0.796414317,-0.932756513,-0.000553568,0.379357158,1.413118051,0.135225067,2.094845164,0.636157276,High,-0.461082647,143,High
-0.001370039,-2.244918344,2.2176292,1.429493305,0.295141469,-0.79386126,0.306401187,0.444353276,0.041335601,1.620481204,-0.317408488,2.017204836,0,1.3212378,0.958143745,0.297887201,1.60116407,1.288757324,-6.6643376,0.060678567,5.99537,0,-0.799929841,0.237653218,-0.840028245,0.080058098,0.79630988,1.510427025,-0.559985738,0.632853393,3.0253794,-1.493191808,-0.738769286,-1.334254227,0,1.710387539,-0.179767808,0.042938371,0.401432981,0.402698242,0.169946023,-2.023069081,-0.130605805,High,0.313278875,144,High
0.936350618,3.207117312,-1.8137741,-2.147193405,-0.041171972,-2.503933218,2.345460833,-1.600584502,-0.435068452,-0.970227361,-0.468730086,-8.272889285,-1.030648284,-3.862960703,-0.343387509,-1.186809022,0.923936898,-0.200957019,8.221871,-0.223707368,0.2938218,1.466437894,4.042217436,0.572557802,-0.198344496,-0.402157043,-0.702849859,-1.987082457,0.161346603,1.374852864,4.187414,4.956514312,0.110965438,-1.050060434,0.773969805,-2.67642057,0.840919257,-0.029070661,0.657739269,2.558985263,-0.122004744,3.408814025,1.851430165,Low,-1.120961084,145,Low
0.030617179,-0.65180279,-3.140258,-0.023666322,0.503957797,-1.466401822,0.81165337,-0.666512388,0.051501198,3.437642898,-0.24058681,-1.876666418,0,-3.547498831,0.911659073,-0.250947182,0.903815542,1.375393088,-3.7993214,-0.768383663,4.62385,-1.229839328,-1.79147315,-0.361657283,2.063448972,0.723526355,1.238427097,-0.118550596,0.532685254,0.857325612,5.026251,3.063202766,-0.158240374,-1.979770451,0,0.7740328,-0.560032729,0.056164228,1.262809948,-0.68152125,-0.012210053,0.677486835,-0.457516717,High,-1.205172423,146,High
0.847856361,-0.38755978,3.6751294,0.004455139,-0.336123048,-0.087246978,-0.278047666,0.393546182,-0.158859885,0.565657748,0.453130045,0.46918729,0,-0.461787702,-0.322797936,0.59267208,-1.174001425,0.090022527,8.869656,-0.007801306,-5.249392,-1.686327514,-0.931466825,-0.477765363,-0.197994448,-0.269030167,1.546868793,1.575177051,1.70693633,-1.291623074,-5.1992235,-0.045052181,0.669765834,0.768905712,-0.994529899,0.386976438,0.058821685,-0.001903107,0.04621861,1.347243166,0.007973744,1.903906937,-0.811193971,High,0.362908743,147,High
-0.298081881,1.629308985,5.9134054,1.692262309,1.082382042,-3.095286242,-0.444153079,-1.593747686,0.004109942,1.581360288,-0.776016796,0.017850093,-3.230570837,-1.064579664,0.916917831,-1.438350341,0.230597146,1.731455152,-3.1641617,-1.025250465,-5.4237685,0,-3.782916522,-0.347443568,3.759707,1.079788258,0.832142595,0.174655039,0.351412395,0.720815001,2.7551324,3.062379837,-0.209156221,-1.051206496,0,-0.227662329,-1.092615391,0.050100108,-1.708235736,-1.65847221,0.480902263,1.200969926,2.510066435,High,-0.254066059,148,High
-0.862584243,0.890544637,-0.8749166,0.676420919,0.011798504,1.122210227,-1.120843271,1.073601803,-0.015084824,0.443400332,-0.66078428,2.916660266,0,0.213073574,0.834241449,0.365707347,-0.385863794,-0.144421191,13.521604,0.960966307,-10.021661,0,-0.8231774,-1.760265554,-0.623116637,-0.276203806,0.301801809,0.13203842,-0.249313685,0.555863502,6.0043945,-0.011594971,-1.43543893,-1.124857331,-0.349873356,0.976980227,-0.776053708,-0.024063977,-0.380029718,0.355127052,-0.735113479,-1.627696342,3.287430147,High,-0.356492412,149,Low
1.501543155,2.759309053,1.6978668,0.890112436,1.172602249,0.740179835,-0.446223346,0.380434541,0.105977038,-1.042297058,0.412397449,2.722079952,0,1.646470343,-0.317519726,1.785517009,-0.369695567,1.073644936,7.7998857,0.94791901,-2.319434,1.988165859,0.709414722,0.290671931,-3.314752429,0.539565261,-1.254726497,0.510499088,0.555062148,-0.326976238,1.3598051,0.041658739,-0.913481334,-0.080867885,0,-0.456990458,-0.427711193,0.28070742,-0.120256757,0.870885878,2.025464893,1.099593206,2.926632427,High,1.29324275,150,High
-0.191657225,-0.021191184,1.988255,-1.008351718,0.454524942,1.665465106,-0.415397312,-0.172998192,-0.080682574,-0.527874099,-0.35349757,-1.204900756,0,-0.780096821,-0.371993896,0.918141354,1.524141236,-1.517430674,10.127847,0.795353762,10.339157,-3.409145948,0.693017668,-0.353472455,0.507802853,-1.673058042,0.491998863,0.850159219,1.209161293,0.642436957,3.236098,0.226579326,-0.027617049,-0.33292533,0,0.526854637,-1.066558449,-0.182035374,-0.938487512,1.339152508,-1.397984925,0.520928142,0.583620023,High,-0.122783539,151,Low
-0.083462079,3.854251961,-4.886011,0.557691678,-0.257363278,-0.209793262,-1.354472009,2.947769995,-0.561275146,-0.534515669,2.256117711,-3.453146299,0,-1.166659674,-0.335088892,2.156012081,3.164483536,-1.814583043,-4.1569786,1.545596791,12.334617,0,1.709109557,0.171118498,-2.888310089,0.44349364,-0.881882276,-3.541989812,1.210336063,-0.831864145,-2.6038258,0.674081662,0.042890464,0.96807903,0,-2.40810163,0.685435047,0.129238269,-2.008605271,1.274891477,0.837751161,2.939513953,0.76710746,High,-1.427362137,152,High
0.405467042,-0.348028466,6.522582,0.148193078,-0.14852048,1.11512599,-0.320226043,1.61748409,0.280249317,0.071811401,-0.278997649,3.114073946,0,2.612785587,-0.393769285,1.020815104,2.390122364,0.923907051,3.201002,-0.442630194,8.589552,-1.893898632,0.253929674,0.528953273,-0.721839156,-0.556236521,-0.540202367,0.65144759,-0.207314222,0.528741298,1.6452327,-1.578882402,1.384580048,-0.937858141,0,0.663860076,0.746978087,0.001150332,-0.265911824,2.223162551,-0.08381046,-0.03368974,-0.988208268,High,1.035054099,153,High
0.319729737,2.030132318,-4.4343996,-1.49790213,-0.556924,-3.147883078,0.520823586,1.67804074,0.080284749,-0.198416183,0.220343255,-1.390667336,2.982880005,1.09361009,-0.321283717,1.588187601,0.02920091,1.373279515,-5.221609,0.262547282,-1.8924892,-0.871985849,0.96694657,-0.560966177,-0.745014171,-0.402157043,0.653691966,-0.589222241,0.429295815,0.598787902,4.4025483,1.779331321,-0.279650755,0.003623433,0,-1.638429446,-0.232203075,0.439159627,1.101864019,0.318202579,2.581906988,1.074768838,0.563153722,High,-0.061224647,154,High
0.416853075,-1.100269207,10.3847475,-0.161796721,0.210355854,0.172542964,0.217428203,-1.681978393,0.102400845,0.66388031,-0.394230165,0.867359086,0,0.550352106,-0.33060286,2.456165108,0.436932048,0.471614654,2.1741426,1.095110946,1.4462372,-1.455987242,-0.068001789,0.121583763,0.697137176,-1.673058042,0.469065184,-0.111843336,0.913601962,1.053955967,12.645459,-0.563236241,-0.187964759,-1.588262,-0.519716125,-0.198203984,-0.27554464,-0.205729158,0.075187751,-0.025563675,-1.239818223,-0.397945166,0.779253734,High,0.492507555,155,High
0.325989821,-2.772452822,-4.7193074,-2.304682887,-0.740175717,2.124785734,2.005019398,0.796847252,-0.063622028,-0.089551168,1.372668419,0.840457803,0,0.729725163,-0.131121466,0.179019219,0.117929446,1.261234309,1.698196,0.229680751,7.719138,3.289075088,2.926604458,0.363832467,-1.024849208,1.837630016,1.091840344,-1.277636378,-1.336167991,0.197265491,-7.906535,-2.598505787,0.343300733,0.676768744,-0.778127734,-0.397029932,0.239197063,-0.125661714,1.717993446,-0.511792349,-0.203115987,-0.86412589,-2.077272741,Low,0.021687318,156,High
-0.384141429,-0.160389084,11.2385845,1.903156027,0.810384419,0.194360042,-0.27971617,-2.422022242,-0.46090376,0.40856527,-0.432641004,2.087754837,0,-0.425047327,-0.309137542,-0.931110904,0.68218517,3.220254009,0.09029302,0.305710073,4.9288826,0.975092221,-2.626931602,1.13960997,1.977587016,-1.673058042,0.370237519,1.293603048,-0.505867495,0.996105746,8.7378845,-1.125026233,0.210108386,-1.281807397,-0.729007838,-0.083187255,0.213288038,0.377028807,-0.804828255,0.782098303,1.87990863,1.134185648,-0.44174052,Low,0.85928626,157,Low
-1.123280607,-0.725061063,-8.588316,2.007623112,0.591027258,-1.078467996,-0.393081806,0.354807187,0.008663461,0.509241131,0.414719206,3.223785302,0,1.336877959,0.91462065,-0.046709557,3.355307008,0.322964588,-7.2921276,-0.102669703,11.0567875,0.551044726,-2.4464767,0.137731376,0.112322162,0.6864711,-0.791655549,0.704867191,-0.76152745,0.22371785,5.996569,0.01297926,0.274321121,-1.161649021,0,2.40338845,0.445920929,-0.089507519,0.2182655,-3.449230647,0.016795955,-2.064419749,0.568195456,Low,-0.088028797,158,Low
-2.008031686,0.279767437,-4.766647,-0.549539084,-0.42190785,1.915947917,0.709203119,0.564379146,-0.033969415,1.061740986,-0.123032537,0.271435326,2.103381581,-2.030038589,-0.301735471,-0.142057056,0.164554782,-1.36312332,1.6824769,0.82472423,-2.8517232,0,-0.536897756,-0.094004308,2.897044587,-0.912498424,-0.376506724,-0.004476691,-0.938065647,0.522594009,1.689016,0.636754667,-1.110489856,-0.471492137,0.760439749,0.417159836,0.384595978,-0.123660519,0.050461403,0.133545705,-0.910515779,-0.249405215,-1.6492201,High,-0.921315189,159,Low
0.676474562,-0.274309441,-3.883829,-1.531421761,-0.495922471,0.57599383,0.154592038,-0.939039314,0.161366293,1.288219224,1.605455209,0.35810023,0,0.673056911,-0.30412062,-2.857852853,-1.292115172,2.4874814,-0.19491664,-1.307655852,5.1492753,1.283850754,-1.144538876,-0.289545692,2.216690655,2.333908277,1.308185718,-0.872301113,-1.127417752,-1.228647251,-8.81728,0.316493739,1.1630626,1.11859327,0,-1.056849476,-0.336105645,0.110643229,-1.346646382,-1.025511702,0.353942682,0.989185839,-0.826315635,High,0.165763193,160,High
-1.252704311,1.834457553,-5.2132473,-1.374074139,-0.367564448,2.015529474,-0.801239573,0.008881759,-0.297649768,-0.074809527,0.988560031,-0.431371022,0,0.507709239,-0.500150275,1.954930049,0.413765948,-0.205508398,-7.301813,2.619007749,9.329958,-3.031463913,3.132138359,0.033795561,-2.192871791,-0.172958546,0.021490487,-0.863887916,-1.838014863,-0.661621706,-5.7631116,-0.551748801,0.324626528,1.328467089,0,0.184699817,0.714320557,-0.034582987,-1.754182511,1.203643796,-0.466627127,0.285612523,0.056420966,High,-0.122648292,161,High
0.28106865,-0.694334914,-13.259123,1.960544908,-0.430066575,0.056856748,0.389397139,-0.255089157,-0.081807,0.481215759,-0.809784121,4.538590877,-1.848409523,-6.292564424,0.835557434,0.033051862,4.827599656,-4.081520177,-2.7133527,0.308758998,14.046079,-0.87063268,-4.617458719,0.333997638,4.113447404,0.723526355,-0.827288,-6.605999225,0.118735851,-0.218935913,0.82813305,2.30652877,0.057552838,-0.043821175,0,1.339927049,0.182062551,-0.061962334,-3.148332341,0.034225038,-0.143323626,-0.75416557,-1.227983937,High,-4.614443532,162,High
-0.396878447,-0.103386184,-31.874922,-0.464568299,-3.091249223,0.526849968,-0.583837898,0.688402323,0.179205749,-0.311174233,-0.317408488,-0.214569892,0,0.538870314,-0.476453032,0.749403171,2.383567628,0.733488292,-115.695114,0.68501161,-9.678856,0,-0.510122904,-0.381935513,0.175614382,-0.269030167,0.109417516,0.554676037,0.591949445,0.551766374,5.7742724,-1.309385272,-0.589892965,-0.351727602,-0.523946429,0.2249484,0.8657461,-0.168216003,-0.231525282,1.384120605,-0.995050244,-0.523263146,0.396836847,Low,0.505870084,163,Low
-0.099106257,-1.473559437,1.0626012,-1.261504539,-0.060547633,0.537811293,1.390664771,-1.629199356,-0.167911483,-0.152092792,1.219025064,0.370668981,0,1.042428511,-0.45595458,0.014769483,-0.969480898,0.41033097,-8.961737,0.84244676,-0.6445498,1.309056113,-0.772773355,0.174880388,0.25511607,0.043287,-0.114117399,-0.071572335,-0.575674047,-0.256409677,-8.512168,-1.485315601,-0.470362206,0.563403736,0,-0.854767174,0.230620292,0.142196764,-0.397909016,-0.608888205,0.738326448,0.182550371,-0.470778091,Low,0.323206174,164,Low
-0.014328445,-0.352082436,4.9164352,-0.994778325,-0.22824607,-0.375082499,0.007658067,0.616092137,-0.027549743,0.321886861,2.371350228,1.641237225,0,-0.219956337,-0.45349294,2.051500585,-1.152570154,0.58978751,-1.1577775,0.754787449,4.478078,1.388048844,0.82377716,0.584526333,-0.935389807,0.539565261,-1.341213336,-0.241551279,0.202720522,-1.485950434,-12.923573,-0.753099813,-0.326119721,1.469353279,-0.477259833,0.725545495,0.333460745,-0.012460786,0.203200153,0.307474575,-0.368269497,-1.047939606,-0.237677701,Low,0.013135183,165,High
-1.646015542,-0.55898893,-9.654195,0.100703858,-0.701738924,0.257093485,-0.491288966,0.723433903,-0.468614501,-0.221785413,2.52731534,1.112760751,0,1.344327035,-0.452523573,-0.220073483,-0.091957582,0.528142201,5.4102697,0.147046059,6.889582,0,-0.409521035,0.055064529,-1.48172322,0.259532546,-0.553057906,-0.020060775,-1.455064116,-2.189738864,-8.729605,-1.5717514,0.907214057,3.129791064,0,-1.940710095,1.748090614,-0.276906377,0.363264841,-0.371868562,-0.800233723,0.362412527,-3.532411285,High,0.351841334,166,Low
-0.14869084,-1.983224927,-1.6763471,1.067340406,0.91148512,1.912401855,0.206842277,1.028604771,-0.075873971,1.604332433,-0.737605957,1.40656368,0,2.211611625,0.688858141,0.466011536,0.833087105,-2.120172538,-9.33501,-0.319571508,3.487741,0.2036438,-2.355592132,-0.042537588,-0.991411393,-0.467842793,0.66552406,1.266455403,0.819255439,0.01644243,10.22723,-1.722663937,-0.342942186,0.253507572,4.375919786,0.828230796,1.22144737,-0.072676337,0.342584651,0.048101097,-0.41946148,-1.184021825,-0.777353005,High,0.637618515,167,High
2.523496743,2.48844718,-8.221082,-0.485649789,-0.935280259,-2.35876261,-2.505687117,0.397764633,0.046130237,0.592373734,0.71968416,0.319204079,0,-5.693088287,-0.138928644,0.769013371,0.475799536,-2.012207635,-4.1717463,-0.54066126,3.8972106,-1.916941791,-1.121952029,-0.15918536,1.88179745,-1.806184918,-0.219353234,-2.24347251,1.020243731,-1.229433146,1.3058777,1.846745609,2.288973702,1.028725873,0,-1.909043531,0.328908326,-0.125868508,1.148161535,0.383530564,-0.457446125,-0.864293439,-0.412204336,High,-2.659059115,168,High
-0.070279548,2.103399718,-10.299955,-0.15369591,0.260063208,-0.460519336,-0.867359851,-1.171323393,-0.506067647,-3.321406036,1.451811854,-0.203449025,1.650211567,-0.912984521,-0.378423663,0.793933592,0.589871272,-0.488593832,1.1382784,0.200364332,-3.5731695,-0.643014787,-0.953465111,0.263142093,0.423340006,-1.456812496,0.667985683,-0.910506136,-0.524936752,-1.287897337,-13.86771,-0.18537737,-0.072613792,0.996543478,0,-0.791790923,-1.309226101,-0.226479661,-0.655486052,0.597161073,-0.536666409,1.125241652,1.666848696,Low,-0.527060134,169,Low
-0.580167255,-1.272567537,12.747636,-1.30952024,1.730552236,1.162805026,0.125026605,-0.925681057,0.351224074,0.972336236,-0.394230165,-0.756363257,0,-1.84547128,-0.088502512,-3.571071972,0.904575517,1.536558975,-0.63121754,-0.6253187,4.269284,0,0.929676102,2.962979197,2.486102346,-0.4601649,-0.850623398,-0.371119402,-1.170695979,2.620358791,13.591853,1.563491038,1.601563242,-2.286754103,0,0.879391819,0.465175642,-0.024106854,0.488991582,-1.752088838,-0.183832931,0.900328329,0.26210232,Low,-0.171147875,170,High
0.713798499,0.772967525,-4.6244993,-0.475619748,0.378703194,-1.899140638,-1.96918473,-0.237335668,-0.074286868,0.069936361,0.028289061,0.030278403,0,-1.380746495,-0.162850184,0.710086947,1.10258314,-1.298291617,1.2022655,-1.504313827,7.0286365,-2.528899198,-0.535756813,0.245761568,1.328165155,-0.960534235,0.565498209,-2.01120144,0.502112167,-0.234172463,0.15182164,-0.14517322,-0.20777576,-1.017428855,-0.540316409,-0.99699919,-1.973344684,0.018679856,-1.871177921,0.407577595,-0.029206628,0.084438131,0.934414645,High,-1.207382235,171,High
0.898149007,-0.117914612,-1.8066059,-0.4478364,-0.80927462,3.114041644,0.554082415,0.894387163,0.079953009,-0.924785517,-0.468730086,0.597248567,0,0.353125663,-0.190955298,1.035236625,3.352085394,-0.294988217,-4.465039,0.41357986,10.502507,-0.383754316,0.085368766,2.051178821,-0.705881911,1.792998672,0.902014518,-0.396085959,-1.995671382,-0.609386961,-1.9258677,-0.548229032,0.115893189,0.67253145,0,0.219521033,-0.175481153,-0.118380329,-0.3638443,1.007199927,-0.706401429,-0.770170098,-1.429147195,High,-0.520740569,172,Low
1.396082938,-0.215289727,-8.544908,-0.431104501,-0.004783129,0.391712666,-0.409290341,-0.573124285,0.094924667,0.065862423,-0.963427476,-0.723927096,0,1.719233001,-0.255926721,1.138605831,0.424106742,2.680950776,4.3376403,0.173521858,4.407105,0,-0.67742742,-0.426832945,0.032447464,0.812789042,0.094425819,0.347069467,-2.019510347,-0.491036502,-2.3237195,-0.595056275,-0.740695417,0.127214524,0,0.074056261,-0.907657563,0.029030811,-0.160030841,1.291927006,0.152941527,-1.501491598,0.185250799,High,1.015990097,173,High
0.555707316,2.525127436,-2.009399,0.831757227,0.015869276,-0.937076861,0.097738218,1.110706389,-0.016183784,-3.06210077,-0.274354135,-1.909876497,-2.306328249,-0.366705824,-0.254049091,1.455823949,-1.210090506,-0.727531818,2.561261,-0.09243407,-7.5548353,-2.530982826,0.39016981,-2.354255118,-1.699744841,0.44349364,0.236817975,0.275422407,-1.105954411,-0.442728946,-5.0364885,1.121334332,0.742662125,0.546839764,0,-1.190187276,0.104360014,0.189094934,-1.358570569,3.241785288,1.095742784,-0.030148459,0.560066275,Low,0.145331848,174,Low
0.466900524,-1.942679787,1.264839,1.213783894,-1.264076582,-0.523395531,0.268999602,0.807321174,-0.037152855,-0.90079754,-0.814427635,2.711592892,-3.392645219,0.726940642,0.921374199,0.223254004,0.943857752,1.947438088,4.6256094,-0.74195938,1.7874441,-0.31638146,-1.715477922,0.724844588,-0.84143171,1.620697863,-0.188957847,0.749481717,0.044401694,-0.075969296,8.2565565,-1.093961187,0.29330946,-0.096714257,-0.709708334,0.994603774,-0.774747259,-0.111635755,0.3265598,0.2827414,-0.271203725,-0.675852926,0.341591385,Low,0.845781302,175,High
-1.3186725,0.105399997,-0.0847828,0.773408712,0.463958865,-0.640309131,0.935139794,0.647357427,-0.097864583,-2.443469726,-4.517061428,-2.219455773,0,-0.134878015,0.764659937,1.464046957,-5.468426044,-0.522612605,0.5433622,-1.047946043,-4.6347203,-0.802061071,-1.85480789,-1.489099054,0.173294621,-1.717791191,-0.112048522,-0.176891119,0.449794703,0.816589419,-12.044117,2.212117971,-1.114889108,-0.415503577,0,1.258604067,0.330163641,-0.010634106,1.323801256,0.364550775,-0.262155202,-1.012795546,1.31558649,High,-0.456561339,176,High
-1.086015562,-1.155616061,-2.7792604,-1.537474485,0.26533246,-0.71756906,-1.733184567,-0.420513506,0.101959545,1.614892646,-0.276675892,0.132612351,-3.658891334,-5.184388999,0.076402993,-2.02846406,-0.563129899,1.057379719,4.4518905,-1.675495651,30.450584,1.032088848,3.276340182,2.384785272,1.414492282,0.406438385,-0.006295633,-4.50159398,1.582669187,1.897450495,47.490334,5.191862578,1.74838742,-0.927601857,0,-2.527503101,0.900001511,0.254526141,2.816563953,-5.326841052,1.012527172,1.334780416,-2.138093406,Low,-3.632896598,177,Low
0.456308729,-0.034899999,-8.655832,1.121947204,-1.937968584,-1.58111857,0.116929063,0.145177846,-0.076298212,1.108891656,-0.355819327,0.129856969,0,1.831061092,0.89113687,0.202946046,2.964886022,0.393591005,-8.0994,-1.074531753,-53.242847,0.490897624,-1.564755411,0.32480674,0.043097038,-0.813628396,1.188515877,0.049290621,0.07468242,0.362042931,11.1837225,0.895809711,-1.991117682,-1.17923211,0,1.262576495,0.368967404,0.024595387,-0.169163743,-0.765818897,0.089599259,-0.553569189,1.687554445,Low,0.649113949,178,High
